receipt_id,bill_id,date,hour,item_name,category,quantity,unit_price,payment_method,channel,cashier,customer_age_group,customer_distance_km,loyalty_member
R00363,B1225,16-01-2025,12,Frozen Meals,Frozen,1,4,Cash,In-store,Carlos,65+,0.5,No
R01974,B2223,29-03-2025,7,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Bina,26-35,2.1,Yes
R00017,B1009,01-01-2025,11,Frozen Meals,Frozen,3,4,Cash,In-store,Carlos,51-65,2,No
R02248,B2395,19-04-2025,16,Bottled Water 1.5L,Beverages,3,0.8,Cash,In-store,Bina,36-50,2.1,Yes
R02098,B2303,07-04-2025,12,Tea Bags (25),Pantry,1,2.5,Cash,In-store,Bina,36-50,0.6,No
R01960,B2215,28-03-2025,18,Tea Bags (25),Pantry,1,2.5,Cash,In-store,Amir,18-25,1.7,Yes
R01480,B1910,05-03-2025,17,Eggs (6),Dairy,1,1.8,Cash,In-store,Carlos,36-50,1.3,Yes
R02892,B2783,24-05-2025,9,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Bina,65+,0.6,No
R02305,B2431,23-04-2025,11,Rice 1kg,Pantry,1,2,Cash,In-store,Bina,18-25,0.2,No
R00417,B1256,18-01-2025,18,Milk 1L,Dairy,1,1.4,Cash,In-store,Carlos,65+,1.6,Yes
R01648,B2011,13-03-2025,13,Eggs (6),Dairy,2,1.8,Cash,In-store,Bina,51-65,0.5,Yes
R00381,B1236,17-01-2025,13,Potato Chips,Snacks,1,1.1,Card,In-store,Carlos,51-65,2.3,No
R00615,B1373,27-01-2025,20,Tea Bags (25),Pantry,2,2.5,Cash,In-store,Bina,36-50,0.5,No
R01762,B2090,19-03-2025,14,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Bina,18-25,0.2,No
R02037,B2265,31-03-2025,19,Potato Chips,Snacks,2,1.1,Online,Online,Bina,36-50,5.9,No
R02329,B2449,27-04-2025,11,coca cola,Beverages,2,1.2,Cash,In-store,Amir,51-65,0.8,No
R01893,B2171,25-03-2025,15,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Bina,18-25,2,Yes
R01389,B1859,01-03-2025,11,Fresh Vegetables Pack,Fresh,1,3.5,Card,In-store,Amir,36-50,2.4,Yes
R01197,B1744,21-02-2025,17,Frozen Meals,Frozen,1,4,Cash,In-store,Carlos,51-65,1.3,No
R02023,B2255,31-03-2025,9,Eggs (6),Dairy,2,1.8,Cash,In-store,Bina,51-65,0.9,No
R02566,B2586,09-05-2025,20,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Amir,18-25,1.2,Yes
R02125,B2318,09-04-2025,18,Milk 1L,Dairy,1,1.4,Cash,In-store,Amir,18-25,1.8,Yes
R00760,B1468,02-02-2025,16,Potato Chips,Snacks,1,1.1,Cash,In-store,Amir,65+,0.2,Yes
R01243,B1771,23-02-2025,15,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Carlos,36-50,0.7,No
R00325,B1201,14-01-2025,16,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Bina,36-50,2.9,Yes
R00001,B1001,01-01-2025,13,Tea Bags (25),Pantry,3,2.5,Cash,In-store,Bina,65+,0.2,No
R02429,B2507,03-05-2025,13,Instant Noodles,Pantry,2,0.6,Cash,In-store,Amir,65+,1.8,No
R02326,B2446,25-04-2025,9,Instant Noodles,Pantry,1,0.6,Cash,In-store,Carlos,51-65,1.8,Yes
R01739,B2075,17-03-2025,14,Fresh Vegetables Pack,Fresh,2,3.5,Cash,In-store,Amir,26-35,2.3,Yes
R02361,B2470,29-04-2025,15,Eggs (6),Dairy,1,1.8,Cash,In-store,Amir,18-25,3.3,No
R02122,B2316,09-04-2025,22,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Carlos,26-35,1.1,No
R01030,B1632,13-02-2025,16,Rice 1kg,Pantry,1,2,Cash,In-store,Carlos,65+,1.9,Yes
R02755,B2695,17-05-2025,11,Cooking Oil 1L,Pantry,3,3.2,Cash,In-store,Bina,18-25,0.8,No
R01604,B1985,11-03-2025,16,Fresh Vegetables Pack,Fresh,1,3.5,Online,Online,Amir,26-35,3.4,No
R02029,B2259,31-03-2025,18,White Bread,Bakery,4,1,Cash,In-store,Bina,26-35,0.1,No
R02389,B2484,01-05-2025,21,Soap Bar,Household,4,0.7,Cash,In-store,Amir,36-50,0.6,No
R02666,B2644,14-05-2025,12,Frozen Meals,Frozen,2,4,Cash,In-store,Bina,18-25,2.3,No
R01090,B1676,16-02-2025,21,Milk 1L,Dairy,2,1.4,Cash,In-store,Amir,26-35,0.4,Yes
R02239,B2389,19-04-2025,19,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Amir,18-25,1.2,Yes
R00803,B1495,04-02-2025,14,Rice 1kg,Pantry,1,2,Card,In-store,Bina,36-50,5.1,No
R02946,B2815,26-05-2025,11,bread,Bakery,2,1,Cash,In-store,Carlos,51-65,0.4,No
R00873,B1536,07-02-2025,17,Chocolate Bar,Snacks,1,0.9,Online,Online,Bina,26-35,3.8,Yes
R02740,B2687,16-05-2025,19,Soap Bar,Household,1,0.7,Cash,In-store,Bina,51-65,2,No
R02294,B2424,23-04-2025,19,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Bina,26-35,2.8,No
R01892,B2170,25-03-2025,15,Chocolate Bar,Snacks,1,0.9,Online,Online,Amir,36-50,6.9,No
R00376,B1234,17-01-2025,16,Milk 1L,Dairy,1,1.4,Cash,In-store,Carlos,26-35,1.4,No
R03063,B2889,20-04-2025,8,xxx,Other,1,0.01,Card,Online,Amir,26-35,1,No
R01565,B1957,09-03-2025,9,Coca-Cola,Beverages,1,1.2,Cash,In-store,Carlos,65+,0.6,Yes
R01060,B1654,15-02-2025,17,Rice 1kg,Pantry,2,2,Cash,In-store,Amir,36-50,1.9,No
R01862,B2152,24-03-2025,16,Eggs (6),Dairy,2,1.8,Cash,In-store,Carlos,65+,1.3,No
R02053,B2272,01-04-2025,14,Eggs (6),Dairy,1,1.8,Card,In-store,Bina,26-35,5.4,No
R02385,B2482,01-05-2025,15,Potato Chips,Snacks,1,1.1,Cash,In-store,Bina,51-65,1.9,Yes
R00284,B1178,13-01-2025,15,Tea Bags (25),Pantry,2,2.5,Cash,In-store,Carlos,36-50,0.6,Yes
R00631,B1384,27-01-2025,11,Rice 1kg,Pantry,1,2,Cash,In-store,Bina,26-35,1.9,No
R02885,B2778,23-05-2025,18,Fresh Vegetables Pack,Fresh,2,3.5,Online,Online,Amir,26-35,6.3,No
R00866,B1532,07-02-2025,13,Fresh Vegetables Pack,Fresh,2,3.5,Cash,In-store,Bina,65+,1.6,Yes
R02437,B2510,03-05-2025,14,Chocolate Bar,Snacks,1,0.9,Card,In-store,Bina,51-65,3.6,No
R02798,B2722,19-05-2025,10,Potato Chips,Snacks,2,1.1,Cash,In-store,Amir,65+,0.8,Yes
R03076,B2902,18-01-2025,14,xxx,Other,1,0.01,Online,Online,Carlos,26-35,1,No
R01765,B2091,19-03-2025,17,Potato Chips,Snacks,1,,Cash,In-store,Amir,65+,1.9,No
R01097,B1680,16-02-2025,12,White Bread,Bakery,1,1,Cash,In-store,Amir,65+,1.8,No
R01692,B2041,15-03-2025,11,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Amir,65+,1.3,No
R02962,B2824,27-05-2025,18,Potato Chips,Snacks,1,1.1,Cash,In-store,Carlos,36-50,1.2,No
R02243,B2392,19-04-2025,15,Eggs (6),Dairy,3,1.8,Cash,In-store,Bina,51-65,2,No
R00148,B1096,08-01-2025,11,Chocolate Bar,Snacks,2,0.9,Cash,In-store,Carlos,65+,2.1,Yes
R01462,B1896,04-03-2025,15,Rice 1kg,Pantry,1,2,Cash,In-store,Amir,26-35,1.4,No
R02714,B2672,15-05-2025,21,Bottled Water 1.5L,Beverages,1,0.8,Online,Online,Carlos,36-50,2.9,No
R00632,B1385,27-01-2025,15,Soap Bar,Household,3,0.7,Cash,In-store,Amir,18-25,1.2,No
R00351,B1216,15-01-2025,10,Rice 1kg,Pantry,2,2,Cash,In-store,Bina,51-65,0.7,No
R02690,B2659,14-05-2025,17,coca cola,Beverages,1,1.2,Cash,In-store,Carlos,65+,0.6,No
R01321,B1819,27-02-2025,21,Rice 1kg,Pantry,3,2,Cash,In-store,Bina,65+,2.5,No
R02554,B2579,09-05-2025,14,Potato Chips,Snacks,1,1.1,Cash,In-store,Carlos,65+,2.6,No
R00566,B1340,24-01-2025,10,Potato Chips,Snacks,4,1.1,Cash,In-store,Amir,26-35,1.9,No
R00483,B1287,21-01-2025,14,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Amir,36-50,0.9,Yes
R02069,B2283,03-04-2025,15,Instant Noodles,Pantry,2,0.6,Cash,In-store,Amir,65+,1.2,No
R02464,B2526,05-05-2025,19,Soap Bar,Household,1,0.7,Card,In-store,Carlos,36-50,4.8,Yes
R01448,B1890,04-03-2025,19,Soap Bar,Household,1,0.7,Cash,In-store,Bina,51-65,0.5,No
R02211,B2370,15-04-2025,17,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Carlos,51-65,0.9,No
R00128,B1082,06-01-2025,14,White Bread,Bakery,1,1,Cash,In-store,Amir,18-25,2,No
R00579,B1347,25-01-2025,20,White Bread,Bakery,1,1,Cash,In-store,Amir,51-65,1.7,No
R02533,B2567,08-05-2025,10,Rice 1kg,Pantry,1,2,Cash,In-store,Amir,36-50,0.6,No
R02080,B2289,03-04-2025,15,Potato Chips,Snacks,1,1.1,Cash,In-store,Amir,65+,1,Yes
R00544,B1327,23-01-2025,18,Frozen Meals,Frozen,1,4,Cash,In-store,Bina,51-65,2,Yes
R02225,B2377,17-04-2025,9,Milk 1L,Dairy,1,1.4,Cash,In-store,Carlos,18-25,1.2,No
R02980,B2836,28-05-2025,14,Frozen Meals,Frozen,1,4,Online,Online,Carlos,26-35,4.6,No
R02691,B2659,14-05-2025,17,Rice 1kg,Pantry,1,2,Cash,In-store,Carlos,65+,0.6,No
R00356,B1220,16-01-2025,16,Instant Noodles,Pantry,2,0.6,Cash,In-store,Bina,36-50,0.3,No
R02136,B2325,09-04-2025,15,Rice 1kg,Pantry,2,2,Cash,In-store,Carlos,65+,1.2,No
R02893,B2783,24-05-2025,9,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Bina,65+,0.6,No
R01075,B1664,15-02-2025,18,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Carlos,36-50,0.7,No
R00364,B1225,16-01-2025,12,Potato Chips,Snacks,1,1.1,Cash,In-store,Carlos,65+,0.5,No
R01757,B2087,18-03-2025,17,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Bina,26-35,0.1,Yes
R00797,B1491,04-02-2025,14,Tea Bags (25),Pantry,1,2.5,Cash,In-store,Carlos,36-50,2.2,No
R02209,B2368,15-04-2025,11,Frozen Meals,Frozen,1,4,Cash,In-store,Amir,26-35,0.8,No
R02710,B2671,15-05-2025,13,Eggs (6),Dairy,1,1.8,Cash,In-store,Bina,65+,1.4,No
R01366,B1845,28-02-2025,11,Cooking Oil 1L,Pantry,4,3.2,Cash,In-store,Bina,51-65,1.5,No
R02579,B2594,10-05-2025,22,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Carlos,36-50,1.3,Yes
R01520,B1934,07-03-2025,9,Milk 1L,Dairy,1,1.4,Cash,In-store,Amir,51-65,1.8,Yes
R02027,B2257,31-03-2025,12,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Bina,36-50,1.3,No
R00054,B1033,03-01-2025,12,Frozen Meals,Frozen,1,4,Cash,In-store,Amir,36-50,1.7,No
R03012,B2853,29-05-2025,21,Soap Bar,Household,1,0.7,Card,In-store,Bina,18-25,6,No
R00746,B1459,01-02-2025,18,Rice 1kg,Pantry,1,2,Cash,In-store,Amir,36-50,2.1,Yes
R01646,B2010,13-03-2025,21,Milk 1L,Dairy,4,1.4,Cash,In-store,Bina,65+,1.2,No
R02183,B2355,13-04-2025,14,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Bina,65+,2.5,Yes
R01241,B1770,23-02-2025,9,Fresh Vegetables Pack,Fresh,2,3.5,Cash,In-store,Carlos,36-50,1.8,No
R00063,B1039,03-01-2025,16,Instant Noodles,Pantry,1,0.6,Cash,In-store,Carlos,36-50,1.4,No
R01341,B1829,27-02-2025,17,Rice 1kg,Pantry,3,2,Card,In-store,Amir,36-50,3.7,No
R01190,B1740,21-02-2025,7,White Bread,Bakery,4,1,Cash,In-store,Amir,26-35,2.8,No
R00457,B1276,20-01-2025,19,Eggs (6),Dairy,1,,Cash,In-store,Carlos,65+,0.8,No
R02839,B2751,22-05-2025,13,Eggs (6),Dairy,1,1.8,Cash,In-store,Amir,36-50,1.6,No
R01749,B2081,18-03-2025,13,Instant Noodles,Pantry,2,0.6,Cash,In-store,Carlos,65+,1.2,No
R02971,B2832,27-05-2025,7,Milk 1L,Dairy,4,1.4,Cash,In-store,Amir,51-65,1.8,No
R00007,B1003,01-01-2025,14,Potato Chips,Snacks,4,1.1,Cash,In-store,Carlos,65+,1.5,No
R02405,B2496,02-05-2025,7,Bottled Water 1.5L,Beverages,2,0.8,Cash,In-store,Carlos,26-35,1.4,No
R01282,B1795,25-02-2025,15,Fresh Vegetables Pack,Fresh,4,3.5,Cash,In-store,Bina,18-25,1.9,No
R00634,B1386,27-01-2025,14,Tea Bags (25),Pantry,2,2.5,Cash,In-store,Amir,26-35,0.8,No
R01150,B1714,19-02-2025,13,Potato Chips,Snacks,1,1.1,Cash,In-store,Amir,51-65,0.4,No
R03022,B2858,29-05-2025,17,Chocolate Bar,Snacks,3,0.9,Cash,In-store,Carlos,51-65,0.6,No
R02813,B2733,20-05-2025,14,White Bread,Bakery,3,1,Cash,In-store,Amir,65+,1.3,No
R02808,B2730,20-05-2025,7,Potato Chips,Snacks,2,1.1,Cash,In-store,Bina,65+,1.3,No
R02791,B2718,19-05-2025,10,Eggs (6),Dairy,2,1.8,Cash,In-store,Bina,65+,1.5,No
R01776,B2100,20-03-2025,13,Frozen Meals,Frozen,4,4,Card,In-store,Amir,18-25,3.1,No
R02676,B2649,14-05-2025,11,coca cola,Beverages,1,1.2,Cash,In-store,Amir,65+,0.8,No
R00695,B1425,30-01-2025,13,Instant Noodles,Pantry,1,0.6,Cash,In-store,Amir,36-50,0.7,No
R00613,B1371,27-01-2025,12,Potato Chips,Snacks,1,1.1,Cash,In-store,Amir,51-65,1.3,No
R02768,B2703,18-05-2025,9,Potato Chips,Snacks,2,1.1,Cash,In-store,Bina,36-50,0.4,No
R02198,B2362,15-04-2025,22,Chocolate Bar,Snacks,1,0.9,Card,In-store,Carlos,26-35,3.5,Yes
R00465,B1279,20-01-2025,20,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Amir,26-35,1.5,Yes
R02870,B2771,23-05-2025,10,Milk 1L,Dairy,1,1.4,Cash,In-store,Amir,26-35,1.5,No
R02781,B2711,18-05-2025,19,Frozen Meals,Frozen,1,4,Cash,In-store,Bina,65+,1.1,No
R02800,B2723,19-05-2025,17,Frozen Meals,Frozen,1,4,Cash,In-store,Amir,51-65,1.1,No
R02713,B2672,15-05-2025,21,Bottled Water 1.5L,Beverages,2,0.8,Online,Online,Carlos,36-50,2.9,No
R00819,B1503,05-02-2025,18,Fresh Vegetables Pack,Fresh,1,3.5,Online,Online,Carlos,26-35,3.2,No
R01178,B1733,20-02-2025,9,Instant Noodles,Pantry,1,0.6,Cash,In-store,Bina,36-50,0.6,No
R01466,B1900,04-03-2025,12,Chocolate Bar,Snacks,2,0.9,Cash,In-store,Carlos,51-65,2,No
R01477,B1908,05-03-2025,16,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Amir,51-65,0.6,No
R01436,B1884,03-03-2025,12,Frozen Meals,Frozen,2,4,Card,In-store,Amir,26-35,4.5,No
R01504,B1923,07-03-2025,15,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Carlos,36-50,1.1,Yes
R00773,B1474,02-02-2025,11,Tea Bags (25),Pantry,2,2.5,Card,In-store,Bina,65+,1.5,Yes
R00729,B1449,01-02-2025,11,Instant Noodles,Pantry,1,0.6,Cash,In-store,Bina,18-25,1.3,No
R01800,B2115,21-03-2025,13,coke,Beverages,3,1.2,Cash,In-store,Bina,65+,2.8,No
R02432,B2508,03-05-2025,17,Instant Noodles,Pantry,2,0.6,Cash,In-store,Amir,65+,0.2,No
R01631,B2002,12-03-2025,21,Tea Bags (25),Pantry,3,2.5,Cash,In-store,Bina,36-50,2.1,No
R00405,B1250,18-01-2025,13,Fresh Vegetables Pack,Fresh,3,3.5,Cash,In-store,Amir,65+,0.6,Yes
R02986,B2839,28-05-2025,14,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Amir,36-50,0.6,Yes
R02705,B2667,15-05-2025,12,Eggs (6),Dairy,1,1.8,Cash,In-store,Amir,36-50,0.5,No
R01124,B1695,17-02-2025,13,Frozen Meals,Frozen,2,4,Cash,In-store,Amir,36-50,0.8,No
R01727,B2065,17-03-2025,17,Eggs (6),Dairy,1,1.8,Card,In-store,Amir,36-50,3,No
R00298,B1187,13-01-2025,15,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Amir,36-50,1,No
R02750,B2692,17-05-2025,9,Frozen Meals,Frozen,1,4,Cash,In-store,Amir,65+,1.4,Yes
R00321,B1198,14-01-2025,12,Frozen Meals,Frozen,2,4,Cash,In-store,Bina,65+,2.1,No
R01272,B1787,24-02-2025,12,Frozen Meals,Frozen,2,4,Cash,In-store,Amir,65+,2,No
R00197,B1124,10-01-2025,20,Soap Bar,Household,3,0.7,Cash,In-store,Bina,18-25,2.1,No
R02112,B2312,07-04-2025,14,Eggs (6),Dairy,1,1.8,Cash,In-store,Amir,26-35,1.1,No
R02601,B2607,11-05-2025,13,Cooking Oil 1L,Pantry,2,3.2,Cash,In-store,Bina,65+,0.6,No
R01269,B1786,24-02-2025,15,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Amir,65+,0.7,Yes
R00520,B1311,22-01-2025,14,Cooking Oil 1L,Pantry,2,3.2,Cash,In-store,Carlos,51-65,0.3,No
R00813,B1500,04-02-2025,9,Potato Chips,Snacks,2,1.1,Cash,In-store,Amir,51-65,0.6,Yes
R01884,B2166,25-03-2025,15,Eggs (6),Dairy,2,1.8,Card,In-store,Amir,26-35,4.9,Yes
R01660,B2019,13-03-2025,15,Soap Bar,Household,1,0.7,Cash,In-store,Bina,26-35,1.9,Yes
R00882,B1540,07-02-2025,18,Eggs (6),Dairy,1,1.8,Cash,In-store,Bina,36-50,1,No
R01353,B1837,28-02-2025,16,Chocolate Bar,Snacks,3,0.9,Cash,In-store,Carlos,36-50,2.3,No
R02493,B2545,06-05-2025,12,Tea Bags (25),Pantry,1,2.5,Cash,In-store,Carlos,51-65,1.4,No
R01474,B1906,05-03-2025,8,Rice 1kg,Pantry,1,2,Cash,In-store,Amir,65+,2.6,No
R01873,B2159,24-03-2025,15,White Bread,Bakery,1,1,Cash,In-store,Carlos,36-50,2,No
R01848,B2145,23-03-2025,12,Frozen Meals,Frozen,3,4,Cash,In-store,Carlos,65+,2.1,No
R01715,B2059,16-03-2025,18,Rice 1kg,Pantry,3,2,Cash,In-store,Carlos,51-65,2.1,Yes
R00618,B1375,27-01-2025,15,Frozen Meals,Frozen,3,4,Cash,In-store,Carlos,65+,0.8,No
R01556,B1952,09-03-2025,17,Bottled Water 1.5L,Beverages,1,0.8,Card,In-store,Amir,18-25,1.8,Yes
R00827,B1508,05-02-2025,18,Soap Bar,Household,1,0.7,Cash,In-store,Carlos,51-65,1.8,No
R02766,B2702,18-05-2025,10,Rice 1kg,Pantry,1,2,Cash,In-store,Bina,36-50,1.2,No
R02281,B2418,21-04-2025,15,Milk 1L,Dairy,1,1.4,Cash,In-store,Carlos,36-50,1.5,No
R01416,B1871,02-03-2025,17,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Carlos,51-65,1.3,Yes
R02309,B2434,23-04-2025,20,Eggs (6),Dairy,2,1.8,Cash,In-store,Bina,65+,1.4,Yes
R01345,B1831,27-02-2025,13,Coca-Cola,Beverages,2,1.2,Cash,In-store,Bina,51-65,1.4,No
R02827,B2741,21-05-2025,14,Potato Chips,Snacks,1,1.1,Cash,In-store,Amir,26-35,1.7,No
R00254,B1160,12-01-2025,18,Frozen Meals,Frozen,1,4,Cash,In-store,Amir,18-25,1.6,Yes
R01495,B1918,06-03-2025,10,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Carlos,51-65,2.4,No
R02557,B2580,09-05-2025,20,Soap Bar,Household,1,0.7,Cash,In-store,Amir,36-50,2.5,No
R00824,B1506,05-02-2025,17,Tea Bags (25),Pantry,3,2.5,Cash,In-store,Amir,65+,0.4,No
R01853,B2147,23-03-2025,20,Instant Noodles,Pantry,1,0.6,Online,Online,Amir,18-25,5.1,No
R02193,B2360,15-04-2025,11,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Carlos,18-25,1.2,No
R02770,B2704,18-05-2025,13,Fresh Vegetables Pack,Fresh,4,3.5,Cash,In-store,Carlos,26-35,2.2,No
R02510,B2553,07-05-2025,20,Instant Noodles,Pantry,2,0.6,Cash,In-store,Bina,51-65,1.5,No
R01035,B1634,13-02-2025,13,Rice 1kg,Pantry,1,2,Cash,In-store,Bina,36-50,2.5,No
R01081,B1669,16-02-2025,19,Soap Bar,Household,1,0.7,Cash,In-store,Bina,51-65,2,Yes
R01594,B1976,11-03-2025,13,coca cola,Beverages,1,1.2,Cash,In-store,Carlos,36-50,2.4,No
R00850,B1522,06-02-2025,18,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Bina,36-50,1.4,No
R00792,B1488,03-02-2025,11,Bottled Water 1.5L,Beverages,3,0.8,Cash,In-store,Carlos,65+,2.6,No
R00713,B1437,31-01-2025,11,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Carlos,51-65,0.7,No
R00546,B1328,23-01-2025,10,Soap Bar,Household,1,0.7,Card,In-store,Bina,26-35,4.6,No
R01849,B2145,23-03-2025,12,White bread,Bakery,1,1,Cash,In-store,Carlos,65+,2.1,No
R01510,B1927,07-03-2025,14,bread,Bakery,3,1,Cash,In-store,Carlos,65+,0.3,Yes
R00719,B1442,31-01-2025,13,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Bina,26-35,1.4,No
R03065,B2891,11-01-2025,17,test,Other,1,0.01,Online,Online,Amir,26-35,1,No
R01111,B1687,17-02-2025,15,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Bina,65+,0.5,Yes
R02404,B2495,02-05-2025,21,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Bina,36-50,2.2,No
R00968,B1591,11-02-2025,18,Bottled Water 1.5L,Beverages,2,0.8,Cash,In-store,Amir,65+,2.2,No
R02278,B2415,21-04-2025,17,Eggs (6),Dairy,1,1.8,Cash,In-store,Amir,26-35,0.6,No
R01159,B1721,19-02-2025,17,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Carlos,51-65,2.7,No
R01232,B1766,23-02-2025,13,Soap Bar,Household,3,0.7,Cash,In-store,Carlos,36-50,1,No
R02574,B2591,10-05-2025,14,Eggs (6),Dairy,1,1.8,Cash,In-store,Bina,51-65,0.3,No
R03006,B2850,29-05-2025,22,Bottled Water 1.5L,Beverages,3,0.8,Card,In-store,Bina,36-50,4.1,Yes
R01490,B1916,06-03-2025,14,Cooking Oil 1L,Pantry,2,3.2,Cash,In-store,Bina,26-35,1.4,Yes
R02715,B2672,15-05-2025,21,Rice 1kg,Pantry,2,2,Online,Online,Carlos,36-50,2.9,Yes
R01959,B2214,28-03-2025,10,Instant Noodles,Pantry,1,0.6,Online,Online,Carlos,51-65,3.3,No
R01258,B1780,24-02-2025,13,Chocolate Bar,Snacks,2,0.9,Cash,In-store,Amir,18-25,1.2,No
R01222,B1760,23-02-2025,12,Milk 1L,Dairy,3,1.4,Cash,In-store,Bina,26-35,1.1,Yes
R02005,B2241,30-03-2025,7,coke,Beverages,1,1.2,Cash,In-store,Bina,51-65,2.4,Yes
R02124,B2317,09-04-2025,19,Potato Chips,Snacks,1,1.1,Cash,In-store,Carlos,36-50,1,No
R01181,B1735,21-02-2025,18,Soap Bar,Household,2,0.7,Cash,In-store,Amir,18-25,1.9,No
R03003,B2849,29-05-2025,15,Chocolate Bar,Snacks,1,0.9,Card,In-store,Bina,26-35,5.4,Yes
R02414,B2501,03-05-2025,14,Potato Chips,Snacks,1,1.1,Card,In-store,Bina,36-50,4.3,No
R02822,B2737,20-05-2025,15,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Carlos,51-65,0.6,No
R02129,B2321,09-04-2025,17,Soap Bar,Household,1,0.7,Cash,In-store,Amir,26-35,2.5,No
R01247,B1774,23-02-2025,12,Soap Bar,Household,1,0.7,Cash,In-store,Carlos,65+,2.3,No
R02168,B2342,11-04-2025,16,bread,Bakery,2,1,Cash,In-store,Amir,51-65,0.6,No
R03071,B2897,17-01-2025,14,test item,Other,1,0.01,Card,Online,Carlos,26-35,1,No
R00010,B1004,01-01-2025,14,Tea Bags (25),Pantry,1,2.5,Online,Online,Amir,18-25,7.6,No
R01619,B1994,12-03-2025,19,Frozen Meals,Frozen,1,4,Cash,In-store,Amir,36-50,1.7,No
R02446,B2514,04-05-2025,9,Potato Chips,Snacks,1,1.1,Cash,In-store,Bina,36-50,1.3,No
R01285,B1797,25-02-2025,22,Eggs (6),Dairy,1,1.8,Cash,In-store,Bina,36-50,1.8,No
R02564,B2585,09-05-2025,7,Soap Bar,Household,1,0.7,Card,In-store,Amir,36-50,4.7,No
R01741,B2075,17-03-2025,14,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Amir,26-35,2.3,No
R01769,B2095,19-03-2025,16,coke,Beverages,1,1.2,Cash,In-store,Carlos,65+,0.9,No
R01869,B2156,24-03-2025,10,Chocolate Bar,Snacks,3,0.9,Cash,In-store,Bina,51-65,0.4,No
R02245,B2393,19-04-2025,9,Coca-Cola,Beverages,1,1.2,Cash,In-store,Carlos,65+,0.1,No
R01171,B1728,20-02-2025,22,Frozen Meals,Frozen,1,4,Cash,In-store,Carlos,26-35,1,No
R00135,B1087,07-01-2025,17,Frozen Meals,Frozen,1,4,Cash,In-store,Bina,36-50,1.2,No
R02872,B2771,23-05-2025,10,Tea Bags (25),Pantry,1,2.5,Cash,In-store,Amir,26-35,1.5,No
R00964,B1588,11-02-2025,18,Potato Chips,Snacks,1,1.1,Cash,In-store,Bina,36-50,0.9,Yes
R01841,B2141,23-03-2025,16,Fresh Vegetables Pack,Fresh,4,3.5,Cash,In-store,Carlos,65+,1.2,No
R00543,B1327,23-01-2025,18,Potato Chips,Snacks,2,1.1,Cash,In-store,Bina,51-65,2,No
R00494,B1294,21-01-2025,22,Tea Bags (25),Pantry,1,2.5,Cash,In-store,Bina,36-50,1.5,No
R00997,B1608,12-02-2025,12,White Bread,Bakery,1,1,Cash,In-store,Carlos,36-50,1.3,No
R00524,B1313,22-01-2025,10,Milk 1L,Dairy,3,1.4,Cash,In-store,Bina,18-25,0.2,No
R02455,B2520,04-05-2025,7,Milk 1L,Dairy,1,1.4,Cash,In-store,Carlos,51-65,0.5,No
R01420,B1874,02-03-2025,14,Soap Bar,Household,1,0.7,Cash,In-store,Bina,51-65,1.3,No
R02702,B2665,15-05-2025,13,Tea Bags (25),Pantry,2,2.5,Cash,In-store,Carlos,65+,0.7,No
R01273,B1788,24-02-2025,19,White bread,Bakery,2,1,Cash,In-store,Bina,26-35,2.4,No
R03052,B2878,16-01-2025,10,TEST,Other,1,0.01,Card,Online,Bina,26-35,1,No
